patterns,tags
မနက်ဖြန်မှပြမယ်,Zombie
တန်းအောင်,Zombie
ဟမ်,Zombie
ဟမ်,Zombie
ကိုယ်တွေတုန်းကတော့ကျောင်းသန့်ရှင်းရေးပတ်လုပ်ရတာပဲ,Zombie
ပြန်ပြောလို့ကလဲမကောင်းဘူး,Zombie
မြိုသားတွေသုံးတယ့်စာအုပ်မျက်နှာသုံး,Zombie
တဂဲ့ကျောင်း,Zombie
စောက်သက်ကြီးပြီးဦးနှောက်မရှိ,Zombie
တချိုမိဘတွေကကျတော့လဲတွေ့တာနဲ့ကျောင်းမတက်ဘူးလားတဲ့,Zombie
အော်ဖစ်ရှယ်လီးဆယ့်ခြောက်,Zombie
တင်ပါ့,Zombie
တွေပြောပြပါအုံးပျို,Zombie
ီးဘဝ,Zombie
နေ့ဖက်ကောဆွမ်းခံထွက်ရလားဘုရား,Zombie
တဖြည်းဖြည်းစိတ်ကျရောဂါရတော့မယ်ထင်ပါတယ်အိမ်ကကျောင်းနဲ့မဝေးဘူးနေ့တိုင်းမအေိုးတွေပျောပျောပါးပါးနေနေကြတာထိုင်ကြည့်နေရတယ်,Zombie
ရောဂါကြောင့်ပိတ်သွားတယ်,Zombie
အဲ့တာကိုတစ်ပါတ်အလိုမှာ,Zombie
ကိုလဲဝင်ခွင့်ကအောင်သွားပြီသွားတက်ရုံပဲ,Zombie
ဆိုရင်တော့စိတ်ဝင်စားတယ်,Zombie
တန်းပြီးတုန်းကသာမဖြစ်ရင်ကျွန်တော်အနာဂတ်ကြီးကအေးဆေးဖြစ်သွားပြီဗျ,Zombie
ဘောစိလဲအဲ့မှာတက်မှာလား,Zombie
ဘာမှမလုပ်ဘဲနေတာသုံးနှစ်ရှိပြီဗျာ,Zombie
သူများတွေစာကြိုစားနေတာကြည့်ပြီးကိုယ့်ဘာသာစိတ်ဓာတ်ကျလာပြီ,Zombie
ဟမ်,Zombie
မှာကျပုံနဲ့,Zombie
ဓာတ်ပုံတစ်ပုံတောင်ရှိသေးတယ်ထင်တယ်,Zombie
ပူတယ်,Zombie
သုံးလို့မရဘူးလေကျွန်တော်ကိုရင်ဝတ်တုန်းကတော့မသုံးခိုင်း,Zombie
ကျွန်တော်အစ်မဟာတွေလေဗျာသူမဝတ်တော့အလကားဖြစ်မှာစိုးလို့ဆိုပြီးကျွန်တော်ကိုဝတ်ပေးတာ,Zombie
ဖန်လေးတွေများလှချီလား,Zombie
ကျွန်တော်ကိုအမေကဂါဝန်တွေအတင်းဝတ်ပေးပြီးဓာတ်ပုံရိုက်နေချိန်ခများတို့ကအက်ပီတန်သောက်နေကြတာပဲ,Zombie
ဟ,Zombie
လာပြန်ပြီဖန်နောက်တစ်ယောက်,Zombie
ဘောစိဆိုတော့အက်ပီတန်နဲ့,Zombie
အော်နာမည်ရှိတယ့်တွေစီမှာပဲဝယ်လေ,Zombie
ဟ,Zombie
မကြောက်ဘူးလားဟမ်,Zombie
ဘဒိုဘောကိုထိုးမှာနော်,Zombie
မြိုပေါ်မှာပဲပူတာအပင်မရှိတော့လို့,Zombie
အိမ်ခြေယာမဲ့နောက်တစ်ယောက်ထပ်တိုးပြန်ပြီ,Zombie
အငယ်တွေကအရပ်ပိုရှယ်နေတော့ကြောက်ပါတယ်,Zombie
ရော,Zombie
မီးပြတ်ဖို့အလို,Zombie
အဲ့တာကိုမှာတွေသက်သက်လုပ်နေကြသေး,Zombie
ဟုန်မောနင်း,Zombie
ဒီမွန်စလေယာအီးကွဲတူခရင့်ချ်,Zombie
အားကျမခံကျောင်းသားလူမိုက်ကားထဲကကောင်တွေပုံချိန်းဖို့လူစုတော့မယ်,Zombie
ကျေးဇူးပါ,Zombie
သွားမဖြေရင်တော့အအောင်ပေးနေတယ့်ပညာရေးစနစ်ကြီးမှာဘာတွေပူပန်နေတာတုန်းဘရားသား,Zombie
ပဲခူးတိုင်းကမေးခွန်းတည့်ပေါက်တာ,Zombie
အတူတူပဲဘရားသား,Zombie
ဟ,Zombie
ဘာစိတ်ကူးတွေပေါက်ပြီးအကုန်ထချိန်းကုန်ကြတာလဲဗျာ,Zombie
မင်းမှာကရှိလို့လား,Zombie
အဲ့ဂိမ်းကလွယ်တယ်မဟုတ်လား,Zombie
ဟမှာမြန်မာလိုပြောရင်အရှက်ကွဲမှာပေါ့,Zombie
အိုအမန်ဒါဘလူးနိမ်းဖြစ်သွားပြီပဲ,Zombie
ပြန်ဖျက်စမ်းခင်များမရိုင်းနဲ့,Zombie
ဟို,Zombie
တစ်ပိုင်းပဲလား,Zombie
ဘာလဲနွားတစ်ဝက်ဝက်တစ်ဝက်လား,Zombie
ခင်များကနွားလေ,Zombie
ကြက်ဖက်ထုတ်စားတယ့်လူထူးဆန်းတွေလဲရှိတာပဲလားတစ်လောကလုံးဝက်ဖက်ထုတ်ပဲစားနေတာကို,Zombie
အိပ်ချင်တာပါပျောက်တယ်,Zombie
တူတူပဲစလေယာရေ,Zombie
နာချက်ပဲ,Zombie
ခုံကိုမှီပြီးပြန်ထလိုက်တာဆံပင်ညပ်သွား,Zombie
လဲမဖြစ်ဘူးဒီနေ့,Zombie
ဘယ်ဟာလဲဟင်ဦးနှောက်ကမစဉ်းစားနိုင်တော့လို့ပါ,Zombie
အဲ့တာတွေနားမလည်ဘူး,Zombie
ဇွန်ဘီကိုနှိမ်နင်းပေးကြပါ,Zombie
မီးပျက်နေတယ်အဲ့တော့မဆိုဘူး,Zombie
တကယ်တော့မဖတ်ပါဘူး,Zombie
မဖတ်ပေမယ့်စုတာတော့ဝါသနာပါတယ်,Zombie
တချိုဟာတွေဆိုဝယ်ပြီးမဖတ်ရသေးတာတွေတစ်ပုံကြီး,Zombie
ဂွတ်တာပေါ့,Zombie
လေးတွေပေးကြပါအုံးညှပ်မှရတော့မယ်,Zombie
အဲ့တာတုံးပြီးပြန်ရှည်လာတာ,Zombie
ဘာပုံမှန်းတော့နားမလည်ပေမယ့်ရှယ်ပဲ,Zombie
ပတ်ပတ်လည်သေချာကြည့်အုံး,Zombie
အခုမှဆွဲထားတာမြင်မိ,Zombie
ဟအဆန်းနဲ့ပါလား,Zombie
ဟုတ်ကဲ့ပါဗျာ,Zombie
ကကျွန်တော့လိုလဲဘေ့စ်မဖြစ်ဘူးဗျာအဲ့တာကြောင်ြ,Zombie
ဖက်ထုပ်ကိုကြောစားကြတာလား,Zombie
ကွန်ဂရက်ကျူလေးရှင်းပါ,Zombie
တလွဲတွေပါပဲဗျို,Zombie
ပြုတ်စားတာပိုကောင်းတာငို,Zombie
ကကျမှအေးဆေးအဲ့အထိတက်ဖြစ်ဖို့လဲမသေချာပါဘူး,Zombie
ကောင်းတယ်,Zombie
အဲ့တာဆိုထွက်ပြီ,Zombie
ဠီးမှမတက်ဘူး,Zombie
ပဲရွေးထားတယ်စာအုပ်ဖတ်ပြီးကိုယ်တိုင်ဇတ်ညွှန်းပြန်ရေးရမှာပျင်းလို့,Zombie
ဆိုချင်ပေမယ့်မီးပျက်နေတာအဆင်မပြေဘူးဗျာ,Zombie
ဘေးအိမ်ကမီးစက်ဖွင့်တာဆူညံ,Zombie
စာမလုပ်တာနှစ်နီးပါးရှိနေပြီကို,Zombie
မင်းဘောကိုထိုးမှာ,Zombie
တကယ်ရူးချင်ပါတယ်ဗျာ,Zombie
ကျဇာတ်ညွှန်းရေးရမယ့်,Zombie
ဘင်ခံလေမင်းကိုစီးပြီးနရင်းအုပ်မှာ,Zombie
တွေကကျဇာတ်လမ်းကိုဘယ်လိုရိုက်မယ်ဘယ်နေရာမှာဘယ်သူနဲ့ရိုက်ဘာညာအကုန်ရေးရမယ်,Zombie
ရှည်တယ့်ကောင်တွေကကလန်ကလားနဲ့ပေါတောတောတွေ,Zombie
အေးလေတော်ပါပြီဗျာဆိုလူရာဝင်နေပြီကို,Zombie
တွေ,Zombie
ယောက်ယောက်,Zombie
အခုလဲရှိသေးတယ်မထွက်သေးတယ့်ကိုထွက်ရင်ဘယ်လိုရိုက်မယ်တို့ဇာတ်လမ်းကဘယ်လိုဆိုတာတို့ကိုနဲ့လုပ်ခိုင်းထားတယ်,Zombie
ပန်းနေမယ်ပြီးမှ,Zombie
ကွန်ပြူတာကတော့မကြောက်ဘူး,Zombie
ပြုတ်ကြော,Zombie
အိုကေ,Zombie
ခေါင်းထဲကမထွက်,Zombie
ဒီနေ့ကြတော့လဲကြောက်ဖို့ကောင်းတယ့်အိမ်ကိုတွေ့ခဲ့တဲ့အကြောင်းကိုနဲ့ရေးရတယ်,Zombie
ကြောက်တာ,Zombie
ကို,Zombie
တစ်ခါမှမရေးဖူးဘူးအဲ့တာကိုရေးရတော့ရဲ့ကိုရှာတွေ့တဲ့အကြောင်းရေးရတယ်,Zombie
ဝင်တော့မဆိုပေမယ့်,Zombie
အစ်မဆိုမယ်ဆိုလာအားပေးမယ်လေ,Zombie
အဲ့တာတော့မတတ်နိုင်ဘူး,Zombie
ကင်စာလုပ်နေတာပဲမဟုတ်ဘူးလား,Zombie
အဆင့်မြင့်ဟင်းပွဲတိုင်းပဲပါမှပြည့်စုံတာ,Zombie
မရှိဘူး,Zombie
ခများရောအမန်ဒါဆိုတဲ့ဘဲရောနှစ်ယောက်ပေးတယ်ဗျာ,Zombie
တာ့တာ,Zombie
အနိုင်ကျင့်သလိုဖြစ်နေမှာတော့စိုးတယ်,Zombie
ဘာတုန်းဘိုင်ဝမ်းချမလို့လား,Zombie
အင်းကောင်လေးကော့ထားတယ်အခုက,Zombie
ဆော့ခဲ့ပါတယ်တစ်ချိန်က,Zombie
ဖိုက်ဖိုက်ဖိုက်,Zombie
ဘာတွေဖြစ်နေကြတာလဲဗိ,Zombie
ဗျ,Zombie
ဟမစားတယ့်လူကမှလူဖြစ်ရှုံတာဗျ,Zombie
အို,Zombie
ဘောင်ဝင်ရင်လဲဝင်မှာပေါ့မှာ,Zombie
လာတယ်ဘူး,Zombie
ကင်ခ်ကိုဒီလိုဆိုတတ်မယ်လို့တကယ်မထင်ထားတာပါ,Zombie
ချီတိုတံဆိပ်ကမှပိုကောင်းသေး,Zombie
ကျွန်တော်မလုပ်ခင်ကတည်းကမှာတွေဘောင်မဝင်တော့တာမှာအကုန်ပဲဆော့နေကြတာ,Zombie
အကုန်တောသားတွေ,Zombie
တချိုဆိုဘာလဲတောင်မသိ,Zombie
ဒီပုလင်းဘာအရသာကြီးမှန်းမသိဘူးကမှပိုကောင်းသေး,Zombie
အနှစ်,Zombie
ရုပ်ဝင်ချောပေးမယ်,Zombie
ဆက်သွယ်ရေးရုံးဘေးနားနေရတာလဲဝဠ်ဗျာ,Zombie
မေးကြည့်တစ်နာရီကျောလောက်ထိုင်နေကြတာ,Zombie
တူမတူငြင်းနေကြတာမလားမတူဘူး,Zombie
အနှစ်လို့ပဲခေါ်ကြတာမဖြစ်ဘူးလားးကျွန်တော်တော့ဝယ်ရင်အနှစ်ပိုထည့်ပေးပဲပြောနေကြ,Zombie
ပါတယ့်နဲ့လားအာကေ,Zombie
ပေါက်စီကနဲ့ဆိုရှယ်ပဲ,Zombie
မတပ်ဘဲဆို,Zombie
အချိုကမချိုဘဲနဲ့ဘယ်လိုကြီးလဲမသိဘူး,Zombie
ဟအဲ့လောက်မလိုဘူးလေဗျာ,Zombie
ဟိုလူကသတ်ချင်လိုက်ဒီလူကစားချင်လိုက်နဲ့,Zombie
